recording_id,user_id,type,subtype,start,end,duration_sec,text,confidence,clip_filename,clip_path
825727,291038,prolongation,elongation,120.22,120.24,0.01999999999999602,जी...,0.959,825727_disf_420_prolongation_elongation.wav,output/disfluency_clips/825727_disf_420_prolongation_elongation.wav
825727,291038,repetition,immediate,120.24,120.28,0.04000000000000625,जी... जी...,0.956,825727_disf_421_repetition_immediate.wav,output/disfluency_clips/825727_disf_421_repetition_immediate.wav
825727,291038,prolongation,elongation,120.24,120.26,0.020000000000010232,जी...,0.956,825727_disf_422_prolongation_elongation.wav,output/disfluency_clips/825727_disf_422_prolongation_elongation.wav
825727,291038,repetition,immediate,120.26,120.3,0.03999999999999204,जी... जी...,0.955,825727_disf_423_repetition_immediate.wav,output/disfluency_clips/825727_disf_423_repetition_immediate.wav
825727,291038,prolongation,elongation,120.26,120.28,0.01999999999999602,जी...,0.957,825727_disf_424_prolongation_elongation.wav,output/disfluency_clips/825727_disf_424_prolongation_elongation.wav
825727,291038,repetition,immediate,120.28,120.32,0.03999999999999204,जी... जी...,0.954,825727_disf_425_repetition_immediate.wav,output/disfluency_clips/825727_disf_425_repetition_immediate.wav
825727,291038,prolongation,elongation,120.28,120.3,0.01999999999999602,जी...,0.955,825727_disf_426_prolongation_elongation.wav,output/disfluency_clips/825727_disf_426_prolongation_elongation.wav
825727,291038,repetition,immediate,120.3,120.34,0.04000000000000625,जी... जी...,0.954,825727_disf_427_repetition_immediate.wav,output/disfluency_clips/825727_disf_427_repetition_immediate.wav
825727,291038,prolongation,elongation,120.3,120.32,0.01999999999999602,जी...,0.954,825727_disf_428_prolongation_elongation.wav,output/disfluency_clips/825727_disf_428_prolongation_elongation.wav
825727,291038,repetition,immediate,120.32,120.76,0.44000000000001194,जी... जी...,0.688,825727_disf_429_repetition_immediate.wav,output/disfluency_clips/825727_disf_429_repetition_immediate.wav
825727,291038,prolongation,elongation,120.32,120.34,0.020000000000010232,जी...,0.954,825727_disf_430_prolongation_elongation.wav,output/disfluency_clips/825727_disf_430_prolongation_elongation.wav
825727,291038,prolongation,elongation,120.34,120.76,0.4200000000000017,जी...,0.688,825727_disf_431_prolongation_elongation.wav,output/disfluency_clips/825727_disf_431_prolongation_elongation.wav
825727,291038,prolongation,elongation,122.18,122.36,0.1799999999999926,जी...,0.93,825727_disf_432_prolongation_elongation.wav,output/disfluency_clips/825727_disf_432_prolongation_elongation.wav
825727,291038,prolongation,elongation,123.4,123.66,0.2599999999999909,जी...,0.86,825727_disf_433_prolongation_elongation.wav,output/disfluency_clips/825727_disf_433_prolongation_elongation.wav
825727,291038,repetition,immediate,126.04,129.8,3.760000000000005,जी... जी...,0.751,825727_disf_434_repetition_immediate.wav,output/disfluency_clips/825727_disf_434_repetition_immediate.wav
825727,291038,prolongation,elongation,126.04,127.3,1.259999999999991,जी...,0.751,825727_disf_435_prolongation_elongation.wav,output/disfluency_clips/825727_disf_435_prolongation_elongation.wav
825727,291038,repetition,immediate,127.3,130.36,3.0600000000000165,जी... जी...,0.752,825727_disf_436_repetition_immediate.wav,output/disfluency_clips/825727_disf_436_repetition_immediate.wav
825727,291038,prolongation,elongation,127.3,129.8,2.500000000000014,जी...,0.752,825727_disf_437_prolongation_elongation.wav,output/disfluency_clips/825727_disf_437_prolongation_elongation.wav
825727,291038,repetition,immediate,129.8,131.04,1.2399999999999807,जी... जी...,0.794,825727_disf_438_repetition_immediate.wav,output/disfluency_clips/825727_disf_438_repetition_immediate.wav
825727,291038,prolongation,elongation,129.8,130.36,0.5600000000000023,जी...,0.794,825727_disf_439_prolongation_elongation.wav,output/disfluency_clips/825727_disf_439_prolongation_elongation.wav
825727,291038,prolongation,elongation,130.36,131.04,0.6799999999999784,जी...,0.82,825727_disf_440_prolongation_elongation.wav,output/disfluency_clips/825727_disf_440_prolongation_elongation.wav
825727,291038,repetition,immediate,131.92,133.52,1.6000000000000227,जी... जी...,0.812,825727_disf_441_repetition_immediate.wav,output/disfluency_clips/825727_disf_441_repetition_immediate.wav
825727,291038,prolongation,elongation,131.92,132.04,0.12000000000000455,जी...,0.817,825727_disf_442_prolongation_elongation.wav,output/disfluency_clips/825727_disf_442_prolongation_elongation.wav
825727,291038,repetition,immediate,132.04,134.6,2.5600000000000023,जी... जी...,0.809,825727_disf_443_repetition_immediate.wav,output/disfluency_clips/825727_disf_443_repetition_immediate.wav
825727,291038,prolongation,elongation,132.04,133.52,1.4800000000000182,जी...,0.812,825727_disf_444_prolongation_elongation.wav,output/disfluency_clips/825727_disf_444_prolongation_elongation.wav
825727,291038,repetition,immediate,133.52,136.52,3.0,जी... जी...,0.808,825727_disf_445_repetition_immediate.wav,output/disfluency_clips/825727_disf_445_repetition_immediate.wav
825727,291038,prolongation,elongation,133.52,134.6,1.079999999999984,जी...,0.809,825727_disf_446_prolongation_elongation.wav,output/disfluency_clips/825727_disf_446_prolongation_elongation.wav
825727,291038,repetition,immediate,134.6,138.18,3.5800000000000125,जी... जी...,0.808,825727_disf_447_repetition_immediate.wav,output/disfluency_clips/825727_disf_447_repetition_immediate.wav
825727,291038,prolongation,elongation,134.6,136.52,1.920000000000016,जी...,0.808,825727_disf_448_prolongation_elongation.wav,output/disfluency_clips/825727_disf_448_prolongation_elongation.wav
825727,291038,repetition,immediate,136.52,138.64,2.119999999999976,जी... जी...,0.815,825727_disf_449_repetition_immediate.wav,output/disfluency_clips/825727_disf_449_repetition_immediate.wav
825727,291038,prolongation,elongation,136.52,138.18,1.6599999999999966,जी...,0.815,825727_disf_450_prolongation_elongation.wav,output/disfluency_clips/825727_disf_450_prolongation_elongation.wav
825727,291038,repetition,immediate,138.18,138.9,0.7199999999999989,जी... जी...,0.826,825727_disf_451_repetition_immediate.wav,output/disfluency_clips/825727_disf_451_repetition_immediate.wav
825727,291038,prolongation,elongation,138.18,138.64,0.45999999999997954,जी...,0.826,825727_disf_452_prolongation_elongation.wav,output/disfluency_clips/825727_disf_452_prolongation_elongation.wav
825727,291038,repetition,immediate,138.64,138.96,0.3200000000000216,जी... जी...,0.837,825727_disf_453_repetition_immediate.wav,output/disfluency_clips/825727_disf_453_repetition_immediate.wav
825727,291038,prolongation,elongation,138.64,138.9,0.2600000000000193,जी...,0.837,825727_disf_454_prolongation_elongation.wav,output/disfluency_clips/825727_disf_454_prolongation_elongation.wav
825727,291038,repetition,immediate,138.9,138.98,0.07999999999998408,जी... जी...,0.849,825727_disf_455_repetition_immediate.wav,output/disfluency_clips/825727_disf_455_repetition_immediate.wav
825727,291038,prolongation,elongation,138.9,138.96,0.060000000000002274,जी...,0.849,825727_disf_456_prolongation_elongation.wav,output/disfluency_clips/825727_disf_456_prolongation_elongation.wav
825727,291038,repetition,immediate,138.96,139.04,0.07999999999998408,जी... जी...,0.861,825727_disf_457_repetition_immediate.wav,output/disfluency_clips/825727_disf_457_repetition_immediate.wav
825727,291038,prolongation,elongation,138.96,138.98,0.01999999999998181,जी...,0.861,825727_disf_458_prolongation_elongation.wav,output/disfluency_clips/825727_disf_458_prolongation_elongation.wav
825727,291038,repetition,immediate,138.98,139.06,0.0800000000000125,जी... जी...,0.872,825727_disf_459_repetition_immediate.wav,output/disfluency_clips/825727_disf_459_repetition_immediate.wav
825727,291038,prolongation,elongation,138.98,139.04,0.060000000000002274,जी...,0.872,825727_disf_460_prolongation_elongation.wav,output/disfluency_clips/825727_disf_460_prolongation_elongation.wav
825727,291038,repetition,immediate,139.04,139.08,0.040000000000020464,जी... जी...,0.886,825727_disf_461_repetition_immediate.wav,output/disfluency_clips/825727_disf_461_repetition_immediate.wav
825727,291038,prolongation,elongation,139.04,139.06,0.020000000000010232,जी...,0.886,825727_disf_462_prolongation_elongation.wav,output/disfluency_clips/825727_disf_462_prolongation_elongation.wav
825727,291038,repetition,immediate,139.06,139.1,0.03999999999999204,जी... जी...,0.903,825727_disf_463_repetition_immediate.wav,output/disfluency_clips/825727_disf_463_repetition_immediate.wav
825727,291038,prolongation,elongation,139.06,139.08,0.020000000000010232,जी...,0.903,825727_disf_464_prolongation_elongation.wav,output/disfluency_clips/825727_disf_464_prolongation_elongation.wav
825727,291038,repetition,immediate,139.08,139.12,0.03999999999999204,जी... जी...,0.916,825727_disf_465_repetition_immediate.wav,output/disfluency_clips/825727_disf_465_repetition_immediate.wav
825727,291038,prolongation,elongation,139.08,139.1,0.01999999999998181,जी...,0.916,825727_disf_466_prolongation_elongation.wav,output/disfluency_clips/825727_disf_466_prolongation_elongation.wav
825727,291038,repetition,immediate,139.1,139.14,0.03999999999999204,जी... जी...,0.922,825727_disf_467_repetition_immediate.wav,output/disfluency_clips/825727_disf_467_repetition_immediate.wav
825727,291038,prolongation,elongation,139.1,139.12,0.020000000000010232,जी...,0.922,825727_disf_468_prolongation_elongation.wav,output/disfluency_clips/825727_disf_468_prolongation_elongation.wav
825727,291038,repetition,immediate,139.12,139.16,0.03999999999999204,जी... जी...,0.93,825727_disf_469_repetition_immediate.wav,output/disfluency_clips/825727_disf_469_repetition_immediate.wav
825727,291038,prolongation,elongation,139.12,139.14,0.01999999999998181,जी...,0.93,825727_disf_470_prolongation_elongation.wav,output/disfluency_clips/825727_disf_470_prolongation_elongation.wav
825727,291038,repetition,immediate,139.14,139.18,0.040000000000020464,जी... जी...,0.936,825727_disf_471_repetition_immediate.wav,output/disfluency_clips/825727_disf_471_repetition_immediate.wav
825727,291038,prolongation,elongation,139.14,139.16,0.020000000000010232,जी...,0.936,825727_disf_472_prolongation_elongation.wav,output/disfluency_clips/825727_disf_472_prolongation_elongation.wav
825727,291038,repetition,immediate,139.16,139.2,0.03999999999999204,जी... जी...,0.94,825727_disf_473_repetition_immediate.wav,output/disfluency_clips/825727_disf_473_repetition_immediate.wav
825727,291038,prolongation,elongation,139.16,139.18,0.020000000000010232,जी...,0.94,825727_disf_474_prolongation_elongation.wav,output/disfluency_clips/825727_disf_474_prolongation_elongation.wav
825727,291038,repetition,immediate,139.18,139.22,0.03999999999999204,जी... जी...,0.942,825727_disf_475_repetition_immediate.wav,output/disfluency_clips/825727_disf_475_repetition_immediate.wav
825727,291038,prolongation,elongation,139.18,139.2,0.01999999999998181,जी...,0.942,825727_disf_476_prolongation_elongation.wav,output/disfluency_clips/825727_disf_476_prolongation_elongation.wav
825727,291038,repetition,immediate,139.2,139.24,0.040000000000020464,जी... जी...,0.943,825727_disf_477_repetition_immediate.wav,output/disfluency_clips/825727_disf_477_repetition_immediate.wav
825727,291038,prolongation,elongation,139.2,139.22,0.020000000000010232,जी...,0.943,825727_disf_478_prolongation_elongation.wav,output/disfluency_clips/825727_disf_478_prolongation_elongation.wav
825727,291038,repetition,immediate,139.22,139.26,0.03999999999999204,जी... जी...,0.942,825727_disf_479_repetition_immediate.wav,output/disfluency_clips/825727_disf_479_repetition_immediate.wav
825727,291038,prolongation,elongation,139.22,139.24,0.020000000000010232,जी...,0.944,825727_disf_480_prolongation_elongation.wav,output/disfluency_clips/825727_disf_480_prolongation_elongation.wav
825727,291038,repetition,immediate,139.24,139.28,0.03999999999999204,जी... जी...,0.942,825727_disf_481_repetition_immediate.wav,output/disfluency_clips/825727_disf_481_repetition_immediate.wav
825727,291038,prolongation,elongation,139.24,139.26,0.01999999999998181,जी...,0.942,825727_disf_482_prolongation_elongation.wav,output/disfluency_clips/825727_disf_482_prolongation_elongation.wav
825727,291038,repetition,immediate,139.26,139.3,0.040000000000020464,जी... जी...,0.942,825727_disf_483_repetition_immediate.wav,output/disfluency_clips/825727_disf_483_repetition_immediate.wav
825727,291038,prolongation,elongation,139.26,139.28,0.020000000000010232,जी...,0.943,825727_disf_484_prolongation_elongation.wav,output/disfluency_clips/825727_disf_484_prolongation_elongation.wav
825727,291038,repetition,immediate,139.28,139.32,0.03999999999999204,जी... जी...,0.941,825727_disf_485_repetition_immediate.wav,output/disfluency_clips/825727_disf_485_repetition_immediate.wav
825727,291038,prolongation,elongation,139.28,139.3,0.020000000000010232,जी...,0.942,825727_disf_486_prolongation_elongation.wav,output/disfluency_clips/825727_disf_486_prolongation_elongation.wav
825727,291038,repetition,immediate,139.3,139.34,0.03999999999999204,जी... जी...,0.941,825727_disf_487_repetition_immediate.wav,output/disfluency_clips/825727_disf_487_repetition_immediate.wav
825727,291038,prolongation,elongation,139.3,139.32,0.01999999999998181,जी...,0.941,825727_disf_488_prolongation_elongation.wav,output/disfluency_clips/825727_disf_488_prolongation_elongation.wav
825727,291038,repetition,immediate,139.32,139.36,0.040000000000020464,जी... जी...,0.941,825727_disf_489_repetition_immediate.wav,output/disfluency_clips/825727_disf_489_repetition_immediate.wav
825727,291038,prolongation,elongation,139.32,139.34,0.020000000000010232,जी...,0.941,825727_disf_490_prolongation_elongation.wav,output/disfluency_clips/825727_disf_490_prolongation_elongation.wav
825727,291038,repetition,immediate,139.34,139.38,0.03999999999999204,जी... जी...,0.941,825727_disf_491_repetition_immediate.wav,output/disfluency_clips/825727_disf_491_repetition_immediate.wav
825727,291038,prolongation,elongation,139.34,139.36,0.020000000000010232,जी...,0.941,825727_disf_492_prolongation_elongation.wav,output/disfluency_clips/825727_disf_492_prolongation_elongation.wav
825727,291038,repetition,immediate,139.36,139.4,0.03999999999999204,जी... जी...,0.941,825727_disf_493_repetition_immediate.wav,output/disfluency_clips/825727_disf_493_repetition_immediate.wav
825727,291038,prolongation,elongation,139.36,139.38,0.01999999999998181,जी...,0.942,825727_disf_494_prolongation_elongation.wav,output/disfluency_clips/825727_disf_494_prolongation_elongation.wav
825727,291038,repetition,immediate,139.38,139.42,0.03999999999999204,जी... जी...,0.941,825727_disf_495_repetition_immediate.wav,output/disfluency_clips/825727_disf_495_repetition_immediate.wav
825727,291038,prolongation,elongation,139.38,139.4,0.020000000000010232,जी...,0.941,825727_disf_496_prolongation_elongation.wav,output/disfluency_clips/825727_disf_496_prolongation_elongation.wav
825727,291038,repetition,immediate,139.4,139.44,0.03999999999999204,जी... जी...,0.941,825727_disf_497_repetition_immediate.wav,output/disfluency_clips/825727_disf_497_repetition_immediate.wav
825727,291038,prolongation,elongation,139.4,139.42,0.01999999999998181,जी...,0.942,825727_disf_498_prolongation_elongation.wav,output/disfluency_clips/825727_disf_498_prolongation_elongation.wav
825727,291038,prolongation,elongation,139.42,139.44,0.020000000000010232,जी...,0.941,825727_disf_499_prolongation_elongation.wav,output/disfluency_clips/825727_disf_499_prolongation_elongation.wav
825727,291038,repetition,immediate,140.18,140.64,0.45999999999997954,जी... जी...,0.942,825727_disf_500_repetition_immediate.wav,output/disfluency_clips/825727_disf_500_repetition_immediate.wav
825727,291038,prolongation,elongation,140.18,140.62,0.4399999999999977,जी...,0.942,825727_disf_501_prolongation_elongation.wav,output/disfluency_clips/825727_disf_501_prolongation_elongation.wav
825727,291038,repetition,immediate,140.62,140.66,0.03999999999999204,जी... जी...,0.942,825727_disf_502_repetition_immediate.wav,output/disfluency_clips/825727_disf_502_repetition_immediate.wav
825727,291038,prolongation,elongation,140.62,140.64,0.01999999999998181,जी...,0.942,825727_disf_503_prolongation_elongation.wav,output/disfluency_clips/825727_disf_503_prolongation_elongation.wav
825727,291038,repetition,immediate,140.64,141.4,0.7600000000000193,जी... जी...,0.942,825727_disf_504_repetition_immediate.wav,output/disfluency_clips/825727_disf_504_repetition_immediate.wav
825727,291038,prolongation,elongation,140.64,140.66,0.020000000000010232,जी...,0.942,825727_disf_505_prolongation_elongation.wav,output/disfluency_clips/825727_disf_505_prolongation_elongation.wav
825727,291038,repetition,immediate,140.66,141.84,1.1800000000000068,जी... जी...,0.944,825727_disf_506_repetition_immediate.wav,output/disfluency_clips/825727_disf_506_repetition_immediate.wav
825727,291038,prolongation,elongation,140.66,141.4,0.7400000000000091,जी...,0.944,825727_disf_507_prolongation_elongation.wav,output/disfluency_clips/825727_disf_507_prolongation_elongation.wav
825727,291038,repetition,immediate,141.4,142.16,0.7599999999999909,जी... जी...,0.943,825727_disf_508_repetition_immediate.wav,output/disfluency_clips/825727_disf_508_repetition_immediate.wav
825727,291038,prolongation,elongation,141.4,141.84,0.4399999999999977,जी...,0.944,825727_disf_509_prolongation_elongation.wav,output/disfluency_clips/825727_disf_509_prolongation_elongation.wav
825727,291038,repetition,immediate,141.84,142.26,0.4199999999999875,जी... जी...,0.943,825727_disf_510_repetition_immediate.wav,output/disfluency_clips/825727_disf_510_repetition_immediate.wav
825727,291038,prolongation,elongation,141.84,142.16,0.3199999999999932,जी...,0.943,825727_disf_511_prolongation_elongation.wav,output/disfluency_clips/825727_disf_511_prolongation_elongation.wav
825727,291038,repetition,immediate,142.16,142.5,0.3400000000000034,जी... जी...,0.943,825727_disf_512_repetition_immediate.wav,output/disfluency_clips/825727_disf_512_repetition_immediate.wav
825727,291038,prolongation,elongation,142.16,142.26,0.09999999999999432,जी...,0.943,825727_disf_513_prolongation_elongation.wav,output/disfluency_clips/825727_disf_513_prolongation_elongation.wav
825727,291038,repetition,immediate,142.26,143.36,1.1000000000000227,जी... जी...,0.944,825727_disf_514_repetition_immediate.wav,output/disfluency_clips/825727_disf_514_repetition_immediate.wav
825727,291038,prolongation,elongation,142.26,142.5,0.2400000000000091,जी...,0.944,825727_disf_515_prolongation_elongation.wav,output/disfluency_clips/825727_disf_515_prolongation_elongation.wav
825727,291038,repetition,immediate,142.5,143.42,0.9199999999999875,जी... जी...,0.945,825727_disf_516_repetition_immediate.wav,output/disfluency_clips/825727_disf_516_repetition_immediate.wav
825727,291038,prolongation,elongation,142.5,143.36,0.8600000000000136,जी...,0.945,825727_disf_517_prolongation_elongation.wav,output/disfluency_clips/825727_disf_517_prolongation_elongation.wav
825727,291038,repetition,immediate,143.36,143.44,0.07999999999998408,जी... जी...,0.943,825727_disf_518_repetition_immediate.wav,output/disfluency_clips/825727_disf_518_repetition_immediate.wav
825727,291038,prolongation,elongation,143.36,143.42,0.05999999999997385,जी...,0.945,825727_disf_519_prolongation_elongation.wav,output/disfluency_clips/825727_disf_519_prolongation_elongation.wav
825727,291038,repetition,immediate,143.42,143.46,0.040000000000020464,जी... जी...,0.943,825727_disf_520_repetition_immediate.wav,output/disfluency_clips/825727_disf_520_repetition_immediate.wav
825727,291038,prolongation,elongation,143.42,143.44,0.020000000000010232,जी...,0.943,825727_disf_521_prolongation_elongation.wav,output/disfluency_clips/825727_disf_521_prolongation_elongation.wav
825727,291038,repetition,immediate,143.44,144.72,1.2800000000000011,जी... जी...,0.942,825727_disf_522_repetition_immediate.wav,output/disfluency_clips/825727_disf_522_repetition_immediate.wav
825727,291038,prolongation,elongation,143.44,143.46,0.020000000000010232,जी...,0.943,825727_disf_523_prolongation_elongation.wav,output/disfluency_clips/825727_disf_523_prolongation_elongation.wav
825727,291038,repetition,immediate,143.46,145.42,1.9599999999999795,जी... जी...,0.94,825727_disf_524_repetition_immediate.wav,output/disfluency_clips/825727_disf_524_repetition_immediate.wav
825727,291038,prolongation,elongation,143.46,144.72,1.259999999999991,जी...,0.942,825727_disf_525_prolongation_elongation.wav,output/disfluency_clips/825727_disf_525_prolongation_elongation.wav
825727,291038,repetition,immediate,144.72,146.04,1.3199999999999932,जी... जी...,0.94,825727_disf_526_repetition_immediate.wav,output/disfluency_clips/825727_disf_526_repetition_immediate.wav
825727,291038,prolongation,elongation,144.72,145.42,0.6999999999999886,जी...,0.94,825727_disf_527_prolongation_elongation.wav,output/disfluency_clips/825727_disf_527_prolongation_elongation.wav
825727,291038,repetition,immediate,145.42,146.5,1.0800000000000125,जी... जी...,0.942,825727_disf_528_repetition_immediate.wav,output/disfluency_clips/825727_disf_528_repetition_immediate.wav
825727,291038,prolongation,elongation,145.42,146.04,0.6200000000000045,जी...,0.942,825727_disf_529_prolongation_elongation.wav,output/disfluency_clips/825727_disf_529_prolongation_elongation.wav
825727,291038,repetition,immediate,146.04,146.66,0.6200000000000045,जी... जी...,0.942,825727_disf_530_repetition_immediate.wav,output/disfluency_clips/825727_disf_530_repetition_immediate.wav
825727,291038,prolongation,elongation,146.04,146.5,0.46000000000000796,जी...,0.943,825727_disf_531_prolongation_elongation.wav,output/disfluency_clips/825727_disf_531_prolongation_elongation.wav
825727,291038,repetition,immediate,146.5,149.98,3.4799999999999898,जी... जी...,0.941,825727_disf_532_repetition_immediate.wav,output/disfluency_clips/825727_disf_532_repetition_immediate.wav
825727,291038,prolongation,elongation,146.5,146.66,0.1599999999999966,जी...,0.942,825727_disf_533_prolongation_elongation.wav,output/disfluency_clips/825727_disf_533_prolongation_elongation.wav
825727,291038,prolongation,elongation,146.66,149.98,3.319999999999993,जी...,0.941,825727_disf_534_prolongation_elongation.wav,output/disfluency_clips/825727_disf_534_prolongation_elongation.wav
825727,291038,prolongation,elongation,150.92,151.06,0.14000000000001478,जी...,0.667,825727_disf_535_prolongation_elongation.wav,output/disfluency_clips/825727_disf_535_prolongation_elongation.wav
825727,291038,repetition,immediate,155.66,156.72,1.0600000000000023,जी... जी...,0.83,825727_disf_536_repetition_immediate.wav,output/disfluency_clips/825727_disf_536_repetition_immediate.wav
825727,291038,prolongation,elongation,155.66,156.7,1.039999999999992,जी...,0.83,825727_disf_537_prolongation_elongation.wav,output/disfluency_clips/825727_disf_537_prolongation_elongation.wav
825727,291038,repetition,immediate,156.7,156.74,0.040000000000020464,जी... जी...,0.946,825727_disf_538_repetition_immediate.wav,output/disfluency_clips/825727_disf_538_repetition_immediate.wav
825727,291038,prolongation,elongation,156.7,156.72,0.020000000000010232,जी...,0.95,825727_disf_539_prolongation_elongation.wav,output/disfluency_clips/825727_disf_539_prolongation_elongation.wav
825727,291038,repetition,immediate,156.72,157.36,0.6400000000000148,जी... जी...,0.936,825727_disf_540_repetition_immediate.wav,output/disfluency_clips/825727_disf_540_repetition_immediate.wav
825727,291038,prolongation,elongation,156.72,156.74,0.020000000000010232,जी...,0.946,825727_disf_541_prolongation_elongation.wav,output/disfluency_clips/825727_disf_541_prolongation_elongation.wav
825727,291038,repetition,immediate,156.74,157.8,1.0600000000000023,जी... जी...,0.928,825727_disf_542_repetition_immediate.wav,output/disfluency_clips/825727_disf_542_repetition_immediate.wav
825727,291038,prolongation,elongation,156.74,157.36,0.6200000000000045,जी...,0.936,825727_disf_543_prolongation_elongation.wav,output/disfluency_clips/825727_disf_543_prolongation_elongation.wav
825727,291038,repetition,immediate,157.36,157.88,0.5199999999999818,जी... जी...,0.924,825727_disf_544_repetition_immediate.wav,output/disfluency_clips/825727_disf_544_repetition_immediate.wav
825727,291038,prolongation,elongation,157.36,157.8,0.4399999999999977,जी...,0.928,825727_disf_545_prolongation_elongation.wav,output/disfluency_clips/825727_disf_545_prolongation_elongation.wav
825727,291038,repetition,immediate,157.8,157.9,0.09999999999999432,जी... जी...,0.92,825727_disf_546_repetition_immediate.wav,output/disfluency_clips/825727_disf_546_repetition_immediate.wav
825727,291038,prolongation,elongation,157.8,157.88,0.07999999999998408,जी...,0.924,825727_disf_547_prolongation_elongation.wav,output/disfluency_clips/825727_disf_547_prolongation_elongation.wav
825727,291038,repetition,immediate,157.88,157.92,0.03999999999999204,जी... जी...,0.92,825727_disf_548_repetition_immediate.wav,output/disfluency_clips/825727_disf_548_repetition_immediate.wav
825727,291038,prolongation,elongation,157.88,157.9,0.020000000000010232,जी...,0.92,825727_disf_549_prolongation_elongation.wav,output/disfluency_clips/825727_disf_549_prolongation_elongation.wav
825727,291038,repetition,immediate,157.9,157.98,0.07999999999998408,जी... जी...,0.92,825727_disf_550_repetition_immediate.wav,output/disfluency_clips/825727_disf_550_repetition_immediate.wav
825727,291038,prolongation,elongation,157.9,157.92,0.01999999999998181,जी...,0.92,825727_disf_551_prolongation_elongation.wav,output/disfluency_clips/825727_disf_551_prolongation_elongation.wav
825727,291038,repetition,immediate,157.92,158.0,0.0800000000000125,जी... जी...,0.92,825727_disf_552_repetition_immediate.wav,output/disfluency_clips/825727_disf_552_repetition_immediate.wav
825727,291038,prolongation,elongation,157.92,157.98,0.060000000000002274,जी...,0.92,825727_disf_553_prolongation_elongation.wav,output/disfluency_clips/825727_disf_553_prolongation_elongation.wav
825727,291038,repetition,immediate,157.98,158.02,0.040000000000020464,जी... जी...,0.92,825727_disf_554_repetition_immediate.wav,output/disfluency_clips/825727_disf_554_repetition_immediate.wav
825727,291038,prolongation,elongation,157.98,158.0,0.020000000000010232,जी...,0.92,825727_disf_555_prolongation_elongation.wav,output/disfluency_clips/825727_disf_555_prolongation_elongation.wav
825727,291038,repetition,immediate,158.0,158.04,0.03999999999999204,जी... जी...,0.92,825727_disf_556_repetition_immediate.wav,output/disfluency_clips/825727_disf_556_repetition_immediate.wav
825727,291038,prolongation,elongation,158.0,158.02,0.020000000000010232,जी...,0.92,825727_disf_557_prolongation_elongation.wav,output/disfluency_clips/825727_disf_557_prolongation_elongation.wav
825727,291038,repetition,immediate,158.02,158.34,0.3199999999999932,जी... जी...,0.922,825727_disf_558_repetition_immediate.wav,output/disfluency_clips/825727_disf_558_repetition_immediate.wav
825727,291038,prolongation,elongation,158.02,158.04,0.01999999999998181,जी...,0.922,825727_disf_559_prolongation_elongation.wav,output/disfluency_clips/825727_disf_559_prolongation_elongation.wav
825727,291038,repetition,immediate,158.04,158.66,0.6200000000000045,जी... जी...,0.924,825727_disf_560_repetition_immediate.wav,output/disfluency_clips/825727_disf_560_repetition_immediate.wav
825727,291038,prolongation,elongation,158.04,158.34,0.30000000000001137,जी...,0.924,825727_disf_561_prolongation_elongation.wav,output/disfluency_clips/825727_disf_561_prolongation_elongation.wav
825727,291038,repetition,immediate,158.34,158.68,0.3400000000000034,जी... जी...,0.925,825727_disf_562_repetition_immediate.wav,output/disfluency_clips/825727_disf_562_repetition_immediate.wav
825727,291038,prolongation,elongation,158.34,158.66,0.3199999999999932,जी...,0.925,825727_disf_563_prolongation_elongation.wav,output/disfluency_clips/825727_disf_563_prolongation_elongation.wav
825727,291038,repetition,immediate,158.66,158.7,0.03999999999999204,जी... जी...,0.927,825727_disf_564_repetition_immediate.wav,output/disfluency_clips/825727_disf_564_repetition_immediate.wav
825727,291038,prolongation,elongation,158.66,158.68,0.020000000000010232,जी...,0.927,825727_disf_565_prolongation_elongation.wav,output/disfluency_clips/825727_disf_565_prolongation_elongation.wav
825727,291038,repetition,immediate,158.68,158.72,0.03999999999999204,जी... जी...,0.928,825727_disf_566_repetition_immediate.wav,output/disfluency_clips/825727_disf_566_repetition_immediate.wav
825727,291038,prolongation,elongation,158.68,158.7,0.01999999999998181,जी...,0.928,825727_disf_567_prolongation_elongation.wav,output/disfluency_clips/825727_disf_567_prolongation_elongation.wav
825727,291038,repetition,immediate,158.7,158.74,0.040000000000020464,जी... जी...,0.931,825727_disf_568_repetition_immediate.wav,output/disfluency_clips/825727_disf_568_repetition_immediate.wav
825727,291038,prolongation,elongation,158.7,158.72,0.020000000000010232,जी...,0.931,825727_disf_569_prolongation_elongation.wav,output/disfluency_clips/825727_disf_569_prolongation_elongation.wav
825727,291038,repetition,immediate,158.72,158.76,0.03999999999999204,जी... जी...,0.932,825727_disf_570_repetition_immediate.wav,output/disfluency_clips/825727_disf_570_repetition_immediate.wav
825727,291038,prolongation,elongation,158.72,158.74,0.020000000000010232,जी...,0.932,825727_disf_571_prolongation_elongation.wav,output/disfluency_clips/825727_disf_571_prolongation_elongation.wav
825727,291038,repetition,immediate,158.74,158.78,0.03999999999999204,जी... जी...,0.934,825727_disf_572_repetition_immediate.wav,output/disfluency_clips/825727_disf_572_repetition_immediate.wav
825727,291038,prolongation,elongation,158.74,158.76,0.01999999999998181,जी...,0.934,825727_disf_573_prolongation_elongation.wav,output/disfluency_clips/825727_disf_573_prolongation_elongation.wav
825727,291038,repetition,immediate,158.76,158.8,0.040000000000020464,जी... जी...,0.935,825727_disf_574_repetition_immediate.wav,output/disfluency_clips/825727_disf_574_repetition_immediate.wav
